scraped_at,league,team,player,games,pa,ab,runs,hits,doubles,triples,hr,tb,rbi,sb,cs,sh,sf,bb,ibb,hbp,so,gidp,avg,slg,obp,npb_id
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,エドポロ ケイン,36,147,121,21,28,6,0,10,64,19,2,1,0,1,22,0,3,42,3,.231,.529,.361,01305152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,大川 慈英,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61365152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,大塚 瑠晏,21,70,61,7,16,2,0,2,24,9,1,0,0,1,8,0,0,16,1,.262,.393,.343,11515152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,カストロ,7,34,30,9,11,0,0,2,17,6,0,0,0,0,4,0,0,3,0,.367,.567,.441,43945152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,加藤 大和,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91595159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,金村 尚真,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51555157
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,上川畑 大悟,24,84,69,11,23,4,0,0,27,7,1,0,1,0,10,0,4,8,3,.333,.391,.446,01505155
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,川勝 空人,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11715150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,河野 竜生,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81785151
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,菊地 大稀,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31735155
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,清宮 幸太郎,5,20,15,6,5,1,0,3,15,6,0,0,0,0,4,0,1,3,0,.333,1.000,.500,41545136
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,畔柳 亨丞,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765155
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,古林 睿煬,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,93595150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,郡司 裕也,2,9,7,0,1,0,0,0,1,0,0,0,0,0,2,0,0,3,0,.143,.143,.333,21925151
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,齋藤 友貴哉,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21725138
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,阪口 樂,41,118,109,9,15,4,0,1,22,6,1,0,1,0,7,0,1,43,1,.138,.202,.197,71975155
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,柴田 獅子,39,124,112,10,19,3,1,2,30,8,0,0,0,0,12,0,0,37,3,.170,.268,.250,81085150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,澁谷 純希,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11215150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,清水 大暉,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51255150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,清水 優心,8,27,21,5,5,0,0,1,8,2,0,0,1,0,5,0,0,4,3,.238,.381,.385,61965130
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,進藤 勇也,17,49,40,12,17,1,1,3,29,15,1,1,0,2,7,0,0,8,1,.425,.725,.490,11015159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,杉浦 稔大,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765139
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,孫 易磊,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,83785159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,清宮 虎多朗,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945138
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,玉井 大翔,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91295134
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,常谷 拓輝,21,77,72,7,16,2,0,3,27,8,0,0,0,0,5,0,0,10,3,.222,.375,.273,41245152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,中島 卓也,26,79,69,5,18,3,0,0,21,5,5,0,2,0,6,0,2,14,0,.261,.304,.338,11215118
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,生田目 翼,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41245138
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,西川 遥輝,10,44,34,4,8,2,0,1,13,5,0,0,0,0,8,0,2,9,0,.235,.382,.409,21225133
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,濵田 泰希,16,44,40,3,8,2,1,0,12,2,0,1,0,1,2,0,1,12,1,.200,.300,.250,71675159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,半田 南十,23,61,59,6,11,1,1,0,14,4,3,0,0,0,2,0,0,12,2,.186,.237,.213,51655152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,福島 蓮,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81685155
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,福谷 浩司,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21025137
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,福田 俊,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11615138
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,藤田 大清,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,11815157
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,藤田 琉生,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01805150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,藤森 海斗,23,57,55,6,13,0,0,0,13,7,0,1,0,0,2,0,0,18,1,.236,.236,.263,61665152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,星野 ひので,2,4,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.333,.333,.500,41845159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,細川 凌平,27,77,62,9,23,2,0,2,31,16,8,3,0,2,13,0,0,8,1,.371,.500,.468,61865153
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,堀 瑞輝,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51855134
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,マルティネス,23,75,60,11,24,6,0,3,39,11,0,0,0,0,14,0,1,9,2,.400,.650,.520,73975136
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,松岡 洸希,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61665151
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,松本 遼大,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03105153
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,万波 中正,5,20,19,4,11,2,1,0,15,1,0,0,0,0,1,0,0,2,0,.579,.789,.600,11815138
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,水谷 瞬,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31835138
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,宮内 春輝,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53155157
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,宮崎 一樹,43,160,128,24,38,7,1,4,59,17,6,3,2,2,27,0,1,28,4,.297,.461,.418,83185159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,宮西 尚生,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41445116
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,明瀬 諒介,34,115,113,14,26,5,0,4,43,10,1,0,0,0,2,0,0,30,4,.230,.381,.243,53355159
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,山縣 秀,17,60,56,5,11,1,0,1,15,7,2,1,0,1,3,0,0,8,1,.196,.268,.233,63165150
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,山口 アタル,10,24,22,1,3,1,0,1,7,2,0,0,0,1,1,0,0,5,1,.136,.318,.167,03305157
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,山﨑 福也,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21825130
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,山本 拓実,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03105136
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,横山 永遠,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,13315152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,吉田 賢吾,24,91,82,15,28,5,1,4,47,9,4,1,0,0,9,0,0,12,2,.341,.573,.407,13515157
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,ラオ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43745152
2026-06-03 15:53:56,Pacific,北海道日本ハムファイターズ,リン,23,47,42,4,8,0,0,1,11,3,0,0,0,0,5,0,0,8,0,.190,.262,.277,83985152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,阿部 翔太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01105153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,石川 亮,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81185139
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,入山 海斗,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31335157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,岩嵜 翔,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31335116
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,エスピノーザ,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,43545159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,大城 滉二,10,16,16,1,5,1,0,0,6,3,0,0,0,0,0,0,0,4,1,.313,.375,.313,11515132
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,太田 椋,40,157,136,18,39,11,1,3,61,20,0,1,0,1,19,1,1,30,7,.287,.449,.376,91395138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,片山 楽生,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01505150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,川瀬 堅斗,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,来田 涼斗,26,63,60,5,14,2,1,0,18,9,0,0,0,2,1,0,0,11,0,.233,.300,.238,51955153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,宜保 翔,10,20,17,3,2,0,0,0,2,0,2,0,1,0,2,0,0,3,0,.118,.118,.211,51755138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,九里 亜蓮,10,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,.000,.000,.000,71775139
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,紅林 弘太郎,50,183,164,19,40,4,0,6,62,16,0,0,1,1,16,1,1,20,6,.244,.378,.313,91995151
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,古田島 成龍,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,権田 琉成,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,佐藤 一磨,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51055151
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,シーモア,37,135,130,7,22,4,0,3,35,15,0,0,0,1,3,0,1,41,1,.169,.269,.193,93595152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,ジェリー,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03505152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,杉澤 龍,6,17,13,3,5,3,0,0,8,1,0,0,0,0,3,0,1,1,1,.385,.615,.529,61965157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,杉本 裕太郎,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,61965132
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,曽谷 龍平,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,.000,.000,81985157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,髙島 泰都,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,髙谷 舟,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51255152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,田嶋 大樹,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41045136
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,寺西 成騎,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61465150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,東松 快征,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71475159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,内藤 鵬,1,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,1,.500,.750,.500,91295157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,中川 圭太,47,182,165,23,48,7,1,3,66,20,2,2,0,2,14,0,1,20,1,.291,.400,.346,51255138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,西川 龍馬,54,226,217,18,59,14,0,1,76,19,1,1,1,0,8,0,0,28,6,.272,.350,.298,71475132
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,西野 真弘,20,59,55,3,10,1,0,0,11,0,0,0,1,0,2,0,1,8,1,.182,.200,.224,91495130
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,野口 智哉,41,80,73,6,17,4,0,2,27,14,0,0,2,1,3,0,1,22,0,.233,.370,.269,81485155
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,平沼 翔太,9,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.200,.200,.200,01605132
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,平野 佳寿,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81285112
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,廣岡 大志,13,51,47,5,9,0,0,0,9,3,0,1,0,1,3,0,0,16,4,.191,.191,.235,21625132
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,博志,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61965136
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,福永 奨,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,11815155
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,ペルドモ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,13215157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,マチャド,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43945159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,宮城 大弥,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71875151
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,宮國 凌空,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,63165159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,麦谷 祐介,30,28,25,6,3,0,1,1,8,4,1,1,1,1,1,0,0,10,0,.120,.320,.148,33135150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,椋木 蓮,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33335155
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,宗 佑磨,50,204,174,25,44,7,1,5,68,16,2,5,1,0,22,0,7,34,3,.253,.391,.360,11815130
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,森 友哉,42,164,150,19,41,9,0,5,65,17,0,2,0,0,13,0,1,33,0,.273,.433,.335,91495139
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,山岡 泰輔,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,83185134
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,山﨑 颯一郎,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33335134
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,山田 修義,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61465131
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,山中 稜真,11,40,35,6,11,2,0,0,13,7,1,0,0,1,3,0,1,3,1,.314,.371,.375,33335150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,横山 楓,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03505155
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,横山 聖哉,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,83385159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,吉田 輝星,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,13115138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,若月 健矢,39,123,106,8,23,5,0,0,28,8,0,0,8,0,8,2,1,25,2,.217,.264,.278,41645139
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,渡部 遼人,45,156,130,19,34,2,1,3,47,10,10,2,6,0,18,0,2,28,1,.262,.362,.360,63565155
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,芦田 丈飛,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71175159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,東 晃平,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71175136
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,阿部 翔太,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01105153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,池田 陵真,48,161,138,10,28,7,1,3,46,18,1,1,0,4,19,0,0,26,2,.203,.333,.292,41145155
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,石川 亮,14,27,27,2,6,1,0,0,7,3,0,0,0,0,0,0,0,4,0,.222,.259,.222,81185139
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,乾 健斗,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31335150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,今坂 幸暉,5,9,7,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,.143,.143,.333,01305150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,入山 海斗,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31335157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,岩嵜 翔,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31335116
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,上原 堆我,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41345150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,宇田川 優希,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31535153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,エスピノーザ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43545159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,遠藤 成,18,71,58,4,10,3,2,0,17,5,3,3,1,0,11,0,1,19,2,.172,.293,.314,71575151
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,片山 楽生,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01505150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,香月 一也,18,55,49,3,16,2,1,0,20,2,1,1,0,0,6,0,0,8,1,.327,.408,.400,21525130
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,川瀬 堅斗,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,河野 聡太,38,147,126,17,29,4,1,0,35,4,7,3,3,1,17,0,0,18,2,.230,.278,.319,11715159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,来田 涼斗,16,66,57,8,20,3,1,0,25,7,2,1,0,0,8,0,1,8,2,.351,.439,.439,51955153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,宜保 翔,26,95,86,11,25,3,0,0,28,5,4,2,1,0,8,0,0,17,1,.291,.326,.351,51755138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,窪田 洋祐,46,146,135,9,19,3,1,0,24,10,7,2,0,1,8,0,2,61,1,.141,.178,.199,01705152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,紅林 弘太郎,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91995151
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,元 謙太,13,28,25,0,4,1,0,0,5,3,0,1,1,0,1,0,1,9,0,.160,.200,.222,21925153
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,古田島 成龍,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,権田 琉成,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,才木 海翔,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21725157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,齋藤 響介,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,佐藤 一磨,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51055151
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,佐藤 龍月,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,シーモア,4,15,14,1,2,0,0,1,5,1,0,0,0,0,1,0,0,6,0,.143,.357,.200,93595152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,ジェリー,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03505152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,清水 武蔵,10,24,24,1,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,.125,.125,.125,71275150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,寿賀 弘都,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31035159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,杉澤 龍,6,25,21,3,5,1,0,0,6,1,1,1,0,0,4,0,0,4,0,.238,.286,.360,61965157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,杉本 裕太郎,5,16,16,2,6,1,0,1,10,1,0,0,0,0,0,0,0,3,0,.375,.625,.375,61965132
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,曽谷 龍平,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81985157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,髙谷 舟,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51255152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,田島 光祐,21,69,57,8,23,5,0,1,31,10,0,1,5,2,5,0,0,5,1,.404,.544,.438,31435150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,田嶋 大樹,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41045136
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,寺西 成騎,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61465150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,寺本 聖一,29,94,88,13,27,9,1,0,38,5,3,2,0,1,4,0,1,20,0,.307,.432,.340,81485150
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,東松 快征,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71475159
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,富山 凌雅,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,頓宮 裕真,5,14,13,4,4,1,1,0,7,3,0,0,0,0,1,0,0,2,0,.308,.538,.357,81085138
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,内藤 鵬,44,174,163,16,35,12,0,3,56,25,0,0,0,1,8,0,2,36,5,.215,.344,.259,91295157
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,中西 創大,11,34,33,5,5,1,0,0,6,0,0,0,0,0,1,0,0,14,0,.152,.182,.176,31435152
2026-06-03 15:53:56,Pacific,オリックス・バファローズ,西野 真弘,1,4,3,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,.333,.667,.500,91495130
